Year,Month,Country,N_visitors
2023.0,10.0,Austria,1836617.0
2023.0,10.0,Belgium,814918.0
2023.0,11.0,Unnamed: 0,10
2023.0,11.0,Argentina,667083.0
2023.0,11.0,Australia,663760.00
2023.0,11.0,Austria,1180355.0
2023.0,11.0,Belgium,606785.0
2023.0,12.0,Unnamed: 0,11
2023.0,12.0,Argentina,676936.0
2023.0,12.0,Australia,876860.00
2023.0,12.0,Austria,2736074.0
2023.0,12.0,Belgium,722904.0
2024.0,1.0,Unnamed: 0,0
2024.0,1.0,Argentina,898293.0
2024.0,1.0,Australia,603770.00
2024.0,1.0,Austria,2782298.0
2024.0,1.0,Belgium,512847.0
2024.0,2.0,Unnamed: 0,1
2024.0,2.0,Argentina,757187.0
2024.0,2.0,Australia,857950.00
2024.0,2.0,Austria,3214074.0
2024.0,2.0,Belgium,585968.0
2024.0,3.0,Unnamed: 0,2
2024.0,3.0,Argentina,673210.0
2024.0,3.0,Australia,761050.00
2024.0,3.0,Austria,2799107.0
2024.0,3.0,Belgium,748119.0
2024.0,4.0,Unnamed: 0,3
2024.0,4.0,Argentina,469571.0
2024.0,4.0,Australia,593090.00
2024.0,4.0,Austria,1425772.0
2024.0,4.0,Belgium,767902.0
2024.0,5.0,Unnamed: 0,4
2024.0,5.0,Argentina,
2024.0,5.0,Australia,
2024.0,5.0,Austria,2211000.0
2024.0,5.0,Belgium,
2010.0,1.0,Unnamed: 0,0.0
2010.0,1.0,Brazil,687968.0
2010.0,1.0,Peru,205578.0
2010.0,1.0,Poland,
2010.0,1.0,United States of America,4128091.11
2010.0,2.0,Unnamed: 0,1.0
2010.0,2.0,Brazil,631655.0
2010.0,2.0,Peru,181769.0
2010.0,2.0,Poland,
2010.0,2.0,United States of America,3736045.28
2010.0,3.0,Unnamed: 0,2.0
2010.0,3.0,Brazil,531352.0
2010.0,3.0,Peru,166503.0
2010.0,3.0,Poland,2440000.0
2010.0,3.0,United States of America,4841398.19
2010.0,4.0,Unnamed: 0,3.0
2010.0,4.0,Brazil,336904.0
2010.0,4.0,Peru,164353.0
2010.0,4.0,Poland,
2010.0,4.0,United States of America,4937709.02
2010.0,5.0,Unnamed: 0,4.0
2010.0,5.0,Brazil,298459.0
2010.0,5.0,Peru,180127.0
2010.0,5.0,Poland,
2010.0,5.0,United States of America,5092003.69
2010.0,6.0,Unnamed: 0,5.0
2010.0,6.0,Brazil,295205.0
2010.0,6.0,Peru,185399.0
2010.0,6.0,Poland,3080000.0
2010.0,6.0,United States of America,4713083.92
2010.0,7.0,Unnamed: 0,6.0
2010.0,7.0,Brazil,348485.0
2010.0,7.0,Peru,227724.0
2010.0,7.0,Poland,
2010.0,7.0,United States of America,6278385.09
2010.0,8.0,Unnamed: 0,7.0
2010.0,8.0,Brazil,383661.0
2010.0,8.0,Peru,202606.0
2010.0,8.0,Poland,
2010.0,8.0,United States of America,6406534.32
2010.0,9.0,Unnamed: 0,8.0
2010.0,9.0,Brazil,330083.0
2010.0,9.0,Peru,182353.0
2010.0,9.0,Poland,3960000.0
2010.0,9.0,United States of America,5055987.9
2010.0,10.0,Unnamed: 0,9.0
2010.0,10.0,Brazil,383083.0
2010.0,10.0,Peru,204456.0
2010.0,10.0,Poland,
2010.0,10.0,United States of America,5164364.96
2010.0,11.0,Unnamed: 0,10.0
2010.0,11.0,Brazil,418421.0
2010.0,11.0,Peru,191979.0
2010.0,11.0,Poland,
2010.0,11.0,United States of America,4570244.76
2010.0,12.0,Unnamed: 0,11.0
2010.0,12.0,Brazil,516103.0
2010.0,12.0,Peru,206340.0
2010.0,12.0,Poland,2990000.0
2010.0,12.0,United States of America,5086512.22
2011.0,1.0,Unnamed: 0,0.0
2011.0,1.0,Brazil,684469.0
2011.0,1.0,Peru,228313.0
2011.0,1.0,Poland,
2011.0,1.0,United States of America,4319083.0
2011.0,2.0,Unnamed: 0,1.0
2011.0,2.0,Brazil,579600.0
2011.0,2.0,Peru,211765.0
2011.0,2.0,Poland,
2011.0,2.0,United States of America,3905579.0
2011.0,3.0,Unnamed: 0,2.0
2011.0,3.0,Brazil,503234.0
2011.0,3.0,Peru,206020.0
2011.0,3.0,Poland,2640000.0
2011.0,3.0,United States of America,4782144.0
2011.0,4.0,Unnamed: 0,3.0
2011.0,4.0,Brazil,438939.0
2011.0,4.0,Peru,196464.0
2011.0,4.0,Poland,
2011.0,4.0,United States of America,5587811.0
2011.0,5.0,Unnamed: 0,4.0
2011.0,5.0,Brazil,345517.0
2011.0,5.0,Peru,194701.0
2011.0,5.0,Poland,
2011.0,5.0,United States of America,5277963.0
2011.0,6.0,Unnamed: 0,5.0
2011.0,6.0,Brazil,309905.0
2011.0,6.0,Peru,204188.0
2011.0,6.0,Poland,3320000.0
2011.0,6.0,United States of America,4946939.0
2011.0,7.0,Unnamed: 0,6.0
2011.0,7.0,Brazil,386843.0
2011.0,7.0,Peru,255468.0
2011.0,7.0,Poland,
2011.0,7.0,United States of America,6862072.0
2011.0,8.0,Unnamed: 0,7.0
2011.0,8.0,Brazil,384663.0
2011.0,8.0,Peru,229943.0
2011.0,8.0,Poland,
2011.0,8.0,United States of America,6798516.0
2011.0,9.0,Unnamed: 0,8.0
2011.0,9.0,Brazil,345535.0
2011.0,9.0,Peru,205185.0
2011.0,9.0,Poland,4150000.0
2011.0,9.0,United States of America,5447584.0
2011.0,10.0,Unnamed: 0,9.0
2011.0,10.0,Brazil,412373.0
2011.0,10.0,Peru,227418.0
2011.0,10.0,Poland,
2011.0,10.0,United States of America,5392345.0
2011.0,11.0,Unnamed: 0,10.0
2011.0,11.0,Brazil,481284.0
2011.0,11.0,Peru,210450.0
2011.0,11.0,Poland,
2011.0,11.0,United States of America,4946829.0
2011.0,12.0,Unnamed: 0,11.0
2011.0,12.0,Brazil,560992.0
2011.0,12.0,Peru,227888.0
2011.0,12.0,Poland,3240000.0
2011.0,12.0,United States of America,5210551.0
2012.0,1.0,Unnamed: 0,0.0
2012.0,1.0,Brazil,749555.0
2012.0,1.0,Peru,246858.0
2012.0,1.0,Poland,
2012.0,1.0,United States of America,4728134.0
2012.0,2.0,Unnamed: 0,1.0
2012.0,2.0,Brazil,569706.0
2012.0,2.0,Peru,241127.0
2012.0,2.0,Poland,
2012.0,2.0,United States of America,4155850.0
2012.0,3.0,Unnamed: 0,2.0
2012.0,3.0,Brazil,584163.0
2012.0,3.0,Peru,228614.0
2012.0,3.0,Poland,2960000.0
2012.0,3.0,United States of America,5328829.0
2012.0,4.0,Unnamed: 0,3.0
2012.0,4.0,Brazil,422254.0
2012.0,4.0,Peru,215975.0
2012.0,4.0,Poland,
2012.0,4.0,United States of America,5726778.0
2012.0,5.0,Unnamed: 0,4.0
2012.0,5.0,Brazil,345194.0
2012.0,5.0,Peru,215592.0
2012.0,5.0,Poland,
2012.0,5.0,United States of America,5341254.0
2012.0,6.0,Unnamed: 0,5.0
2012.0,6.0,Brazil,342201.0
2012.0,6.0,Peru,225036.0
2012.0,6.0,Poland,3750000.0
2012.0,6.0,United States of America,5196669.0
2012.0,7.0,Unnamed: 0,6.0
2012.0,7.0,Brazil,410667.0
2012.0,7.0,Peru,268788.0
2012.0,7.0,Poland,
2012.0,7.0,United States of America,6806745.0
2012.0,8.0,Unnamed: 0,7.0
2012.0,8.0,Brazil,397683.0
2012.0,8.0,Peru,242986.0
2012.0,8.0,Poland,
2012.0,8.0,United States of America,7355431.0
2012.0,9.0,Unnamed: 0,8.0
2012.0,9.0,Brazil,378394.0
2012.0,9.0,Peru,234605.0
2012.0,9.0,Poland,4530000.0
2012.0,9.0,United States of America,5817050.0
2012.0,10.0,Unnamed: 0,9.0
2012.0,10.0,Brazil,425085.0
2012.0,10.0,Peru,244308.0
2012.0,10.0,Poland,
2012.0,10.0,United States of America,5583375.0
2012.0,11.0,Unnamed: 0,10.0
2012.0,11.0,Brazil,467584.0
2012.0,11.0,Peru,238813.0
2012.0,11.0,Poland,
2012.0,11.0,United States of America,5267717.0
2012.0,12.0,Unnamed: 0,11.0
2012.0,12.0,Brazil,584357.0
2012.0,12.0,Peru,242921.0
2012.0,12.0,Poland,3600000.0
2012.0,12.0,United States of America,5659065.0
2013.0,1.0,Unnamed: 0,0.0
2013.0,1.0,Brazil,758573.0
2013.0,1.0,Peru,255983.0
2013.0,1.0,Poland,
2013.0,1.0,United States of America,4967028.0
2013.0,2.0,Unnamed: 0,1.0
2013.0,2.0,Brazil,548577.0
2013.0,2.0,Peru,263144.0
2013.0,2.0,Poland,
2013.0,2.0,United States of America,4478353.0
2013.0,3.0,Unnamed: 0,2.0
2013.0,3.0,Brazil,650651.0
2013.0,3.0,Peru,253180.0
2013.0,3.0,Poland,3220000.0
2013.0,3.0,United States of America,5980801.0
2013.0,4.0,Unnamed: 0,3.0
2013.0,4.0,Brazil,407970.0
2013.0,4.0,Peru,236237.0
2013.0,4.0,Poland,
2013.0,4.0,United States of America,5729720.0
2013.0,5.0,Unnamed: 0,4.0
2013.0,5.0,Brazil,348137.0
2013.0,5.0,Peru,256187.0
2013.0,5.0,Poland,
2013.0,5.0,United States of America,5800889.0
2013.0,6.0,Unnamed: 0,5.0
2013.0,6.0,Brazil,350025.0
2013.0,6.0,Peru,258511.0
2013.0,6.0,Poland,3885000.0
2013.0,6.0,United States of America,5637609.0
2013.0,7.0,Unnamed: 0,6.0
2013.0,7.0,Brazil,534130.0
2013.0,7.0,Peru,302309.0
2013.0,7.0,Poland,
2013.0,7.0,United States of America,7166098.0
2013.0,8.0,Unnamed: 0,7.0
2013.0,8.0,Brazil,407349.0
2013.0,8.0,Peru,276730.0
2013.0,8.0,Poland,
2013.0,8.0,United States of America,7992152.0
2013.0,9.0,Unnamed: 0,8.0
2013.0,9.0,Brazil,286228.0
2013.0,9.0,Peru,249413.0
2013.0,9.0,Poland,4980000.0
2013.0,9.0,United States of America,6176016.0
2013.0,10.0,Unnamed: 0,9.0
2013.0,10.0,Brazil,455918.0
2013.0,10.0,Peru,282219.0
2013.0,10.0,Poland,
2013.0,10.0,United States of America,6053988.0
2013.0,11.0,Unnamed: 0,10.0
2013.0,11.0,Brazil,479527.0
2013.0,11.0,Peru,258735.0
2013.0,11.0,Poland,
2013.0,11.0,United States of America,5532024.0
2013.0,12.0,Unnamed: 0,11.0
2013.0,12.0,Brazil,586257.0
2013.0,12.0,Peru,270991.0
2013.0,12.0,Poland,3715000.0
2013.0,12.0,United States of America,6128229.0
2014.0,1.0,Unnamed: 0,0.0
2014.0,1.0,Brazil,580616.0
2014.0,1.0,Peru,266299.0
2014.0,1.0,Poland,
2014.0,1.0,United States of America,5400065.0
2014.0,2.0,Unnamed: 0,1.0
2014.0,2.0,Brazil,535096.0
2014.0,2.0,Peru,268118.0
2014.0,2.0,Poland,
2014.0,2.0,United States of America,4660320.0
2014.0,3.0,Unnamed: 0,2.0
2014.0,3.0,Brazil,329779.0
2014.0,3.0,Peru,266479.0
2014.0,3.0,Poland,3337000.0
2014.0,3.0,United States of America,5895684.0
2014.0,4.0,Unnamed: 0,3.0
2014.0,4.0,Brazil,389943.0
2014.0,4.0,Peru,241635.0
2014.0,4.0,Poland,
2014.0,4.0,United States of America,6500365.0
2014.0,5.0,Unnamed: 0,4.0
2014.0,5.0,Brazil,349819.0
2014.0,5.0,Peru,264283.0
2014.0,5.0,Poland,
2014.0,5.0,United States of America,6370882.0
2014.0,6.0,Unnamed: 0,5.0
2014.0,6.0,Brazil,1018876.0
2014.0,6.0,Peru,245733.0
2014.0,6.0,Poland,4095000.0
2014.0,6.0,United States of America,6003877.0
2014.0,7.0,Unnamed: 0,6.0
2014.0,7.0,Brazil,717769.0
2014.0,7.0,Peru,299154.0
2014.0,7.0,Poland,
2014.0,7.0,United States of America,7429591.0
2014.0,8.0,Unnamed: 0,7.0
2014.0,8.0,Brazil,401094.0
2014.0,8.0,Peru,291276.0
2014.0,8.0,Poland,
2014.0,8.0,United States of America,8418370.0
2014.0,9.0,Unnamed: 0,8.0
2014.0,9.0,Brazil,373555.0
2014.0,9.0,Peru,254394.0
2014.0,9.0,Poland,4755000.0
2014.0,9.0,United States of America,6260914.0
2014.0,10.0,Unnamed: 0,9.0
2014.0,10.0,Brazil,414408.0
2014.0,10.0,Peru,274695.0
2014.0,10.0,Poland,
2014.0,10.0,United States of America,6341263.0
2014.0,11.0,Unnamed: 0,10.0
2014.0,11.0,Brazil,467114.0
2014.0,11.0,Peru,257567.0
2014.0,11.0,Poland,
2014.0,11.0,United States of America,5829463.0
2014.0,12.0,Unnamed: 0,11.0
2014.0,12.0,Brazil,851783.0
2014.0,12.0,Peru,285301.0
2014.0,12.0,Poland,3813000.0
2014.0,12.0,United States of America,6268560.0
2015.0,1.0,Unnamed: 0,0.0
2015.0,1.0,Brazil,915056.0
2015.0,1.0,Peru,298225.0
2015.0,1.0,Poland,
2015.0,1.0,United States of America,5528348.0
2015.0,2.0,Unnamed: 0,1.0
2015.0,2.0,Brazil,719513.0
2015.0,2.0,Peru,295126.0
2015.0,2.0,Poland,
2015.0,2.0,United States of America,4893897.0
2015.0,3.0,Unnamed: 0,2.0
2015.0,3.0,Brazil,619939.0
2015.0,3.0,Peru,274152.0
2015.0,3.0,Poland,3446000.0
2015.0,3.0,United States of America,6176981.0
2015.0,4.0,Unnamed: 0,3.0
2015.0,4.0,Brazil,414084.0
2015.0,4.0,Peru,262713.0
2015.0,4.0,Poland,
2015.0,4.0,United States of America,6513761.0
2015.0,5.0,Unnamed: 0,4.0
2015.0,5.0,Brazil,372818.0
2015.0,5.0,Peru,268354.0
2015.0,5.0,Poland,
2015.0,5.0,United States of America,6865244.0
2015.0,6.0,Unnamed: 0,5.0
2015.0,6.0,Brazil,350156.0
2015.0,6.0,Peru,275926.0
2015.0,6.0,Poland,4335000.0
2015.0,6.0,United States of America,6213956.0
2015.0,7.0,Unnamed: 0,6.0
2015.0,7.0,Brazil,454624.0
2015.0,7.0,Peru,332645.0
2015.0,7.0,Poland,
2015.0,7.0,United States of America,7861626.0
2015.0,8.0,Unnamed: 0,7.0
2015.0,8.0,Brazil,366300.0
2015.0,8.0,Peru,305699.0
2015.0,8.0,Poland,
2015.0,8.0,United States of America,8166951.0
2015.0,9.0,Unnamed: 0,8.0
2015.0,9.0,Brazil,243336.0
2015.0,9.0,Peru,270498.0
2015.0,9.0,Poland,5011000.0
2015.0,9.0,United States of America,6534393.0
2015.0,10.0,Unnamed: 0,9.0
2015.0,10.0,Brazil,491491.0
2015.0,10.0,Peru,301735.0
2015.0,10.0,Poland,
2015.0,10.0,United States of America,6610185.0
2015.0,11.0,Unnamed: 0,10.0
2015.0,11.0,Brazil,573959.0
2015.0,11.0,Peru,272924.0
2015.0,11.0,Poland,
2015.0,11.0,United States of America,6061547.0
2015.0,12.0,Unnamed: 0,11.0
2015.0,12.0,Brazil,784562.0
2015.0,12.0,Peru,297712.0
2015.0,12.0,Poland,3936000.0
2015.0,12.0,United States of America,6346637.0
2016.0,1.0,Unnamed: 0,0.0
2016.0,1.0,Brazil,1084359.0
2016.0,1.0,Peru,304712.0
2016.0,1.0,Poland,1200000.0
2016.0,1.0,United States of America,5614591.0
2016.0,2.0,Unnamed: 0,1.0
2016.0,2.0,Brazil,808533.0
2016.0,2.0,Peru,324365.0
2016.0,2.0,Poland,1000000.0
2016.0,2.0,United States of America,4935260.0
2016.0,3.0,Unnamed: 0,2.0
2016.0,3.0,Brazil,625098.0
2016.0,3.0,Peru,300342.0
2016.0,3.0,Poland,1400000.0
2016.0,3.0,United States of America,6143910.0
2016.0,4.0,Unnamed: 0,3.0
2016.0,4.0,Brazil,398071.0
2016.0,4.0,Peru,276086.0
2016.0,4.0,Poland,1500000.0
2016.0,4.0,United States of America,6042233.0
2016.0,5.0,Unnamed: 0,4.0
2016.0,5.0,Brazil,345264.0
2016.0,5.0,Peru,296146.0
2016.0,5.0,Poland,1500000.0
2016.0,5.0,United States of America,6500006.0
2016.0,6.0,Unnamed: 0,5.0
2016.0,6.0,Brazil,355441.0
2016.0,6.0,Peru,276779.0
2016.0,6.0,Poland,1400000.0
2016.0,6.0,United States of America,6154158.0
2016.0,7.0,Unnamed: 0,6.0
2016.0,7.0,Brazil,472342.0
2016.0,7.0,Peru,365320.0
2016.0,7.0,Poland,2000000.0
2016.0,7.0,United States of America,7594735.0
2016.0,8.0,Unnamed: 0,7.0
2016.0,8.0,Brazil,537727.0
2016.0,8.0,Peru,339081.0
2016.0,8.0,Poland,1900000.0
2016.0,8.0,United States of America,7895284.0
2016.0,9.0,Unnamed: 0,8.0
2016.0,9.0,Brazil,418981.0
2016.0,9.0,Peru,303223.0
2016.0,9.0,Poland,1500000.0
2016.0,9.0,United States of America,6614195.0
2016.0,10.0,Unnamed: 0,9.0
2016.0,10.0,Brazil,439357.0
2016.0,10.0,Peru,324565.0
2016.0,10.0,Poland,1400000.0
2016.0,10.0,United States of America,6723729.0
2016.0,11.0,Unnamed: 0,10.0
2016.0,11.0,Brazil,451920.0
2016.0,11.0,Peru,299785.0
2016.0,11.0,Poland,1300000.0
2016.0,11.0,United States of America,5844020.0
2016.0,12.0,Unnamed: 0,11.0
2016.0,12.0,Brazil,609603.0
2016.0,12.0,Peru,334057.0
2016.0,12.0,Poland,1400000.0
2016.0,12.0,United States of America,6345367.0
2017.0,1.0,Unnamed: 0,0.0
2017.0,1.0,Brazil,1107628.0
2017.0,1.0,Peru,327642.0
2017.0,1.0,Poland,1200000.0
2017.0,1.0,United States of America,5761573.0
2017.0,2.0,Unnamed: 0,1.0
2017.0,2.0,Brazil,863252.0
2017.0,2.0,Peru,325001.0
2017.0,2.0,Poland,1100000.0
2017.0,2.0,United States of America,4847524.0
2017.0,3.0,Unnamed: 0,2.0
2017.0,3.0,Brazil,563667.0
2017.0,3.0,Peru,295655.0
2017.0,3.0,Poland,1400000.0
2017.0,3.0,United States of America,5789340.0
2017.0,4.0,Unnamed: 0,3.0
2017.0,4.0,Brazil,462810.0
2017.0,4.0,Peru,312587.0
2017.0,4.0,Poland,1500000.0
2017.0,4.0,United States of America,6694435.0
2017.0,5.0,Unnamed: 0,4.0
2017.0,5.0,Brazil,349843.0
2017.0,5.0,Peru,301189.0
2017.0,5.0,Poland,1600000.0
2017.0,5.0,United States of America,6261694.0
2017.0,6.0,Unnamed: 0,5.0
2017.0,6.0,Brazil,319853.0
2017.0,6.0,Peru,318588.0
2017.0,6.0,Poland,1600000.0
2017.0,6.0,United States of America,6085765.0
2017.0,7.0,Unnamed: 0,6.0
2017.0,7.0,Brazil,477118.0
2017.0,7.0,Peru,388939.0
2017.0,7.0,Poland,1900000.0
2017.0,7.0,United States of America,7662834.0
2017.0,8.0,Unnamed: 0,7.0
2017.0,8.0,Brazil,410100.0
2017.0,8.0,Peru,361264.0
2017.0,8.0,Poland,2000000.0
2017.0,8.0,United States of America,8101069.0
2017.0,9.0,Unnamed: 0,8.0
2017.0,9.0,Brazil,419239.0
2017.0,9.0,Peru,340535.0
2017.0,9.0,Poland,1800000.0
2017.0,9.0,United States of America,6484238.0
2017.0,10.0,Unnamed: 0,9.0
2017.0,10.0,Brazil,440087.0
2017.0,10.0,Peru,352679.0
2017.0,10.0,Poland,1500000.0
2017.0,10.0,United States of America,6670085.0
2017.0,11.0,Unnamed: 0,10.0
2017.0,11.0,Brazil,494460.0
2017.0,11.0,Peru,331844.0
2017.0,11.0,Poland,1400000.0
2017.0,11.0,United States of America,6127815.0
2017.0,12.0,Unnamed: 0,11.0
2017.0,12.0,Brazil,680713.0
2017.0,12.0,Peru,376416.0
2017.0,12.0,Poland,1400000.0
2017.0,12.0,United States of America,6700374.0
2018.0,1.0,Unnamed: 0,0.0
2018.0,1.0,Brazil,1067389.0
2018.0,1.0,Peru,366507.0
2018.0,1.0,Poland,1263000.0
2018.0,1.0,United States of America,5929209.0
2018.0,2.0,Unnamed: 0,1.0
2018.0,2.0,Brazil,868482.0
2018.0,2.0,Peru,347444.0
2018.0,2.0,Poland,1186200.0
2018.0,2.0,United States of America,5255134.0
2018.0,3.0,Unnamed: 0,2.0
2018.0,3.0,Brazil,728742.0
2018.0,3.0,Peru,366473.0
2018.0,3.0,Poland,1419000.0
2018.0,3.0,United States of America,6663070.0
2018.0,4.0,Unnamed: 0,3.0
2018.0,4.0,Brazil,435415.0
2018.0,4.0,Peru,344011.0
2018.0,4.0,Poland,1504700.0
2018.0,4.0,United States of America,6929931.0
2018.0,5.0,Unnamed: 0,4.0
2018.0,5.0,Brazil,341310.0
2018.0,5.0,Peru,356655.0
2018.0,5.0,Poland,1708000.0
2018.0,5.0,United States of America,6768050.0
2018.0,6.0,Unnamed: 0,5.0
2018.0,6.0,Brazil,302154.0
2018.0,6.0,Peru,355591.0
2018.0,6.0,Poland,1795100.0
2018.0,6.0,United States of America,6372295.0
2018.0,7.0,Unnamed: 0,6.0
2018.0,7.0,Brazil,448317.0
2018.0,7.0,Peru,408784.0
2018.0,7.0,Poland,2125100.0
2018.0,7.0,United States of America,7780063.0
2018.0,8.0,Unnamed: 0,7.0
2018.0,8.0,Brazil,429661.0
2018.0,8.0,Peru,393062.0
2018.0,8.0,Poland,2171000.0
2018.0,8.0,United States of America,8079538.0
2018.0,9.0,Unnamed: 0,8.0
2018.0,9.0,Brazil,425847.0
2018.0,9.0,Peru,359743.0
2018.0,9.0,Poland,1868400.0
2018.0,9.0,United States of America,6559060.0
2018.0,10.0,Unnamed: 0,9.0
2018.0,10.0,Brazil,433955.0
2018.0,10.0,Peru,377384.0
2018.0,10.0,Poland,1700800.0
2018.0,10.0,United States of America,6759361.0
2018.0,11.0,Unnamed: 0,10.0
2018.0,11.0,Brazil,478421.0
2018.0,11.0,Peru,355410.0
2018.0,11.0,Poland,1428900.0
2018.0,11.0,United States of America,6067153.0
2018.0,12.0,Unnamed: 0,11.0
2018.0,12.0,Brazil,661683.0
2018.0,12.0,Peru,388366.0
2018.0,12.0,Poland,1452700.0
2018.0,12.0,United States of America,6583054.0
2019.0,1.0,Unnamed: 0,0.0
2019.0,1.0,Brazil,863301.0
2019.0,1.0,Peru,376263.0
2019.0,1.0,Poland,1343900.0
2019.0,1.0,United States of America,5836439.0
2019.0,2.0,Unnamed: 0,1.0
2019.0,2.0,Brazil,816032.0
2019.0,2.0,Peru,351541.0
2019.0,2.0,Poland,1283200.0
2019.0,2.0,United States of America,5091485.0
2019.0,3.0,Unnamed: 0,2.0
2019.0,3.0,Brazil,611372.0
2019.0,3.0,Peru,374804.0
2019.0,3.0,Poland,1561700.0
2019.0,3.0,United States of America,6258503.0
2019.0,4.0,Unnamed: 0,3.0
2019.0,4.0,Brazil,497309.0
2019.0,4.0,Peru,360891.0
2019.0,4.0,Poland,1670900.0
2019.0,4.0,United States of America,7044707.0
2019.0,5.0,Unnamed: 0,4.0
2019.0,5.0,Brazil,343094.0
2019.0,5.0,Peru,360037.0
2019.0,5.0,Poland,1849500.0
2019.0,5.0,United States of America,6703974.0
2019.0,6.0,Unnamed: 0,5.0
2019.0,6.0,Brazil,400237.0
2019.0,6.0,Peru,353606.0
2019.0,6.0,Poland,1962000.0
2019.0,6.0,United States of America,6326970.0
2019.0,7.0,Unnamed: 0,6.0
2019.0,7.0,Brazil,459827.0
2019.0,7.0,Peru,412415.0
2019.0,7.0,Poland,2300200.0
2019.0,7.0,United States of America,7702922.0
2019.0,8.0,Unnamed: 0,7.0
2019.0,8.0,Brazil,417794.0
2019.0,8.0,Peru,381571.0
2019.0,8.0,Poland,2283200.0
2019.0,8.0,United States of America,8114715.0
2019.0,9.0,Unnamed: 0,8.0
2019.0,9.0,Brazil,407235.0
2019.0,9.0,Peru,349095.0
2019.0,9.0,Poland,2013800.0
2019.0,9.0,United States of America,6703451.0
2019.0,10.0,Unnamed: 0,9.0
2019.0,10.0,Brazil,413170.0
2019.0,10.0,Peru,345436.0
2019.0,10.0,Poland,1773600.0
2019.0,10.0,United States of America,6687063.0
2019.0,11.0,Unnamed: 0,10.0
2019.0,11.0,Brazil,471671.0
2019.0,11.0,Peru,345565.0
2019.0,11.0,Poland,1523200.0
2019.0,11.0,United States of America,6095118.0
2019.0,12.0,Unnamed: 0,11.0
2019.0,12.0,Brazil,652099.0
2019.0,12.0,Peru,360563.0
2019.0,12.0,Poland,1589500.0
2019.0,12.0,United States of America,6876248.0
2020.0,1.0,Unnamed: 0,0.0
2020.0,1.0,Brazil,873295.0
2020.0,1.0,Peru,370618.0
2020.0,1.0,Poland,1404000.0
2020.0,1.0,United States of America,5737655.0
2020.0,2.0,Unnamed: 0,1.0
2020.0,2.0,Brazil,812726.0
2020.0,2.0,Peru,360517.0
2020.0,2.0,Poland,1390700.0
2020.0,2.0,United States of America,4952787.0
2020.0,3.0,Unnamed: 0,2.0
2020.0,3.0,Brazil,290234.0
2020.0,3.0,Peru,114437.0
2020.0,3.0,Poland,721100.0
2020.0,3.0,United States of America,3110473.0
2020.0,4.0,Unnamed: 0,3.0
2020.0,4.0,Brazil,559.0
2020.0,4.0,Peru,0.0
2020.0,4.0,Poland,95000.0
2020.0,4.0,United States of America,248486.0
2020.0,5.0,Unnamed: 0,4.0
2020.0,5.0,Brazil,517.0
2020.0,5.0,Peru,0.0
2020.0,5.0,Poland,135500.0
2020.0,5.0,United States of America,268939.0
2020.0,6.0,Unnamed: 0,5.0
2020.0,6.0,Brazil,655.0
2020.0,6.0,Peru,0.0
2020.0,6.0,Poland,264800.0
2020.0,6.0,United States of America,318998.0
2020.0,7.0,Unnamed: 0,6.0
2020.0,7.0,Brazil,1459.0
2020.0,7.0,Peru,0.0
2020.0,7.0,Poland,1059100.0
2020.0,7.0,United States of America,524379.0
2020.0,8.0,Unnamed: 0,7.0
2020.0,8.0,Brazil,8305.0
2020.0,8.0,Peru,0.0
2020.0,8.0,Poland,1155100.0
2020.0,8.0,United States of America,720669.0
2020.0,9.0,Unnamed: 0,8.0
2020.0,9.0,Brazil,12010.0
2020.0,9.0,Peru,0.0
2020.0,9.0,Poland,994000.0
2020.0,9.0,United States of America,611593.0
2020.0,10.0,Unnamed: 0,9.0
2020.0,10.0,Brazil,24751.0
2020.0,10.0,Peru,4729.0
2020.0,10.0,Poland,547000.0
2020.0,10.0,United States of America,729769.0
2020.0,11.0,Unnamed: 0,10.0
2020.0,11.0,Brazil,41606.0
2020.0,11.0,Peru,11620.0
2020.0,11.0,Poland,331200.0
2020.0,11.0,United States of America,881761.0
2020.0,12.0,Unnamed: 0,11.0
2020.0,12.0,Brazil,80318.0
2020.0,12.0,Peru,34602.0
2020.0,12.0,Poland,320500.0
2020.0,12.0,United States of America,1106505.0
2021.0,1.0,Unnamed: 0,0.0
2021.0,1.0,Brazil,71989.0
2021.0,1.0,Peru,11706.0
2021.0,1.0,Poland,412100.0
2021.0,1.0,United States of America,1045178.0
2021.0,2.0,Unnamed: 0,1.0
2021.0,2.0,Brazil,48096.0
2021.0,2.0,Peru,6151.0
2021.0,2.0,Poland,431100.0
2021.0,2.0,United States of America,701043.0
2021.0,3.0,Unnamed: 0,2.0
2021.0,3.0,Brazil,32439.0
2021.0,3.0,Peru,12772.0
2021.0,3.0,Poland,513900.0
2021.0,3.0,United States of America,1062013.0
2021.0,4.0,Unnamed: 0,3.0
2021.0,4.0,Brazil,18428.0
2021.0,4.0,Peru,15792.0
2021.0,4.0,Poland,457500.0
2021.0,4.0,United States of America,1367834.0
2021.0,5.0,Unnamed: 0,4.0
2021.0,5.0,Brazil,23713.0
2021.0,5.0,Peru,19899.0
2021.0,5.0,Poland,578700.0
2021.0,5.0,United States of America,1750554.0
2021.0,6.0,Unnamed: 0,5.0
2021.0,6.0,Brazil,24070.0
2021.0,6.0,Peru,26348.0
2021.0,6.0,Poland,840900.0
2021.0,6.0,United States of America,1756616.0
2021.0,7.0,Unnamed: 0,6.0
